datetime,zone,hour,day_of_week,carbon_lag_1,carbon_lag_2,carbon_lag_3,carbon_intensity,target_carbon
2026-08-30 07:00:00+00:00,GB,7,6,120.0,113.0,118.0,128,121.0
2026-08-30 08:00:00+00:00,GB,8,6,128.0,120.0,113.0,121,105.0
2026-08-30 09:00:00+00:00,GB,9,6,121.0,128.0,120.0,105,104.0
2026-08-30 10:00:00+00:00,GB,10,6,105.0,121.0,128.0,104,107.0
2026-08-30 11:00:00+00:00,GB,11,6,104.0,105.0,121.0,107,114.0
2026-08-30 12:00:00+00:00,GB,12,6,107.0,104.0,105.0,114,116.0
2026-08-30 13:00:00+00:00,GB,13,6,114.0,107.0,104.0,116,124.0
2026-08-30 14:00:00+00:00,GB,14,6,116.0,114.0,107.0,124,143.0
2026-08-30 15:00:00+00:00,GB,15,6,124.0,116.0,114.0,143,159.0
2026-08-30 16:00:00+00:00,GB,16,6,143.0,124.0,116.0,159,169.0
2026-08-30 17:00:00+00:00,GB,17,6,159.0,143.0,124.0,169,179.0
2026-08-30 18:00:00+00:00,GB,18,6,169.0,159.0,143.0,179,188.0
2026-08-30 19:00:00+00:00,GB,19,6,179.0,169.0,159.0,188,177.0
2026-08-30 20:00:00+00:00,GB,20,6,188.0,179.0,169.0,177,172.0
2026-08-30 21:00:00+00:00,GB,21,6,177.0,188.0,179.0,172,132.0
2026-08-30 22:00:00+00:00,GB,22,6,172.0,177.0,188.0,132,121.0
2026-08-30 23:00:00+00:00,GB,23,6,132.0,172.0,177.0,121,120.0
2026-08-31 00:00:00+00:00,GB,0,0,121.0,132.0,172.0,120,113.0
2026-08-31 01:00:00+00:00,GB,1,0,120.0,121.0,132.0,113,113.0
2026-08-31 02:00:00+00:00,GB,2,0,113.0,120.0,121.0,113,114.0
2026-08-31 03:00:00+00:00,GB,3,0,113.0,113.0,120.0,114,118.0
2026-08-31 04:00:00+00:00,GB,4,0,114.0,113.0,113.0,118,150.0
2026-08-31 05:00:00+00:00,GB,5,0,118.0,114.0,113.0,150,113.0
2026-08-31 06:00:00+00:00,GB,6,0,150.0,118.0,114.0,113,88.0
2026-08-31 07:00:00+00:00,GB,7,0,113.0,150.0,118.0,88,82.0
2026-08-31 08:00:00+00:00,GB,8,0,88.0,113.0,150.0,82,82.0
2026-08-31 09:00:00+00:00,GB,9,0,82.0,88.0,113.0,82,71.0
2026-08-31 10:00:00+00:00,GB,10,0,82.0,82.0,88.0,71,67.0
2026-08-31 11:00:00+00:00,GB,11,0,71.0,82.0,82.0,67,69.0
2026-08-31 12:00:00+00:00,GB,12,0,67.0,71.0,82.0,69,63.0
2026-08-31 13:00:00+00:00,GB,13,0,69.0,67.0,71.0,63,71.0
2026-08-31 14:00:00+00:00,GB,14,0,63.0,69.0,67.0,71,90.0
2026-08-31 15:00:00+00:00,GB,15,0,71.0,63.0,69.0,90,124.0
2026-08-31 16:00:00+00:00,GB,16,0,90.0,71.0,63.0,124,179.0
2026-08-31 17:00:00+00:00,GB,17,0,124.0,90.0,71.0,179,202.0
2026-08-31 18:00:00+00:00,GB,18,0,179.0,124.0,90.0,202,186.0
2026-08-31 19:00:00+00:00,GB,19,0,202.0,179.0,124.0,186,171.0
2026-08-31 20:00:00+00:00,GB,20,0,186.0,202.0,179.0,171,156.0
2026-08-31 21:00:00+00:00,GB,21,0,171.0,186.0,202.0,156,125.0
2026-08-31 22:00:00+00:00,GB,22,0,156.0,171.0,186.0,125,108.0
2026-08-31 23:00:00+00:00,GB,23,0,125.0,156.0,171.0,108,101.0
2026-09-01 00:00:00+00:00,GB,0,1,108.0,125.0,156.0,101,95.0
2026-09-01 01:00:00+00:00,GB,1,1,101.0,108.0,125.0,95,91.0
2026-09-01 02:00:00+00:00,GB,2,1,95.0,101.0,108.0,91,97.0
2026-09-01 03:00:00+00:00,GB,3,1,91.0,95.0,101.0,97,104.0
2026-09-01 04:00:00+00:00,GB,4,1,97.0,91.0,95.0,104,148.0
2026-09-01 05:00:00+00:00,GB,5,1,104.0,97.0,91.0,148,150.0
2026-09-01 06:00:00+00:00,GB,6,1,148.0,104.0,97.0,150,134.0
2026-09-01 07:00:00+00:00,GB,7,1,150.0,148.0,104.0,134,113.0
2026-09-01 08:00:00+00:00,GB,8,1,134.0,150.0,148.0,113,85.0
2026-09-01 09:00:00+00:00,GB,9,1,113.0,134.0,150.0,85,83.0
2026-09-01 10:00:00+00:00,GB,10,1,85.0,113.0,134.0,83,84.0
2026-09-01 11:00:00+00:00,GB,11,1,83.0,85.0,113.0,84,79.0
2026-09-01 12:00:00+00:00,GB,12,1,84.0,83.0,85.0,79,82.0
2026-09-01 13:00:00+00:00,GB,13,1,79.0,84.0,83.0,82,90.0
2026-09-01 14:00:00+00:00,GB,14,1,82.0,79.0,84.0,90,110.0
2026-09-01 15:00:00+00:00,GB,15,1,90.0,82.0,79.0,110,158.0
2026-09-01 16:00:00+00:00,GB,16,1,110.0,90.0,82.0,158,209.0
2026-09-01 17:00:00+00:00,GB,17,1,158.0,110.0,90.0,209,238.0
2026-09-01 18:00:00+00:00,GB,18,1,209.0,158.0,110.0,238,229.0
2026-09-01 19:00:00+00:00,GB,19,1,238.0,209.0,158.0,229,221.0
2026-09-01 20:00:00+00:00,GB,20,1,229.0,238.0,209.0,221,226.0
2026-09-01 21:00:00+00:00,GB,21,1,221.0,229.0,238.0,226,232.0
2026-09-01 22:00:00+00:00,GB,22,1,226.0,221.0,229.0,232,222.0
2026-09-01 23:00:00+00:00,GB,23,1,232.0,226.0,221.0,222,215.0
2026-09-02 00:00:00+00:00,GB,0,2,222.0,232.0,226.0,215,211.0
2026-09-02 01:00:00+00:00,GB,1,2,215.0,222.0,232.0,211,224.0
2026-09-02 02:00:00+00:00,GB,2,2,211.0,215.0,222.0,224,231.0
2026-09-02 03:00:00+00:00,GB,3,2,224.0,211.0,215.0,231,242.0
2026-09-02 04:00:00+00:00,GB,4,2,231.0,224.0,211.0,242,238.0
2026-09-02 05:00:00+00:00,GB,5,2,242.0,231.0,224.0,238,225.0
2026-09-02 06:00:00+00:00,GB,6,2,238.0,242.0,231.0,225,206.0
2026-09-02 07:00:00+00:00,GB,7,2,225.0,238.0,242.0,206,195.0
2026-09-02 08:00:00+00:00,GB,8,2,206.0,225.0,238.0,195,184.0
2026-09-02 09:00:00+00:00,GB,9,2,195.0,206.0,225.0,184,177.0
2026-09-02 10:00:00+00:00,GB,10,2,184.0,195.0,206.0,177,165.0
2026-09-02 11:00:00+00:00,GB,11,2,177.0,184.0,195.0,165,164.0
2026-09-02 12:00:00+00:00,GB,12,2,165.0,177.0,184.0,164,166.0
2026-09-02 13:00:00+00:00,GB,13,2,164.0,165.0,177.0,166,161.0
2026-09-02 14:00:00+00:00,GB,14,2,166.0,164.0,165.0,161,170.0
2026-09-02 15:00:00+00:00,GB,15,2,161.0,166.0,164.0,170,192.0
2026-09-02 16:00:00+00:00,GB,16,2,170.0,161.0,166.0,192,219.0
2026-09-02 17:00:00+00:00,GB,17,2,192.0,170.0,161.0,219,214.0
2026-09-02 18:00:00+00:00,GB,18,2,219.0,192.0,170.0,214,200.0
2026-09-02 19:00:00+00:00,GB,19,2,214.0,219.0,192.0,200,186.0
2026-09-02 20:00:00+00:00,GB,20,2,200.0,214.0,219.0,186,167.0
2026-09-02 21:00:00+00:00,GB,21,2,186.0,200.0,214.0,167,167.0
2026-09-02 21:00:00+00:00,GB,21,2,167.0,186.0,200.0,167,126.0
2026-09-02 22:00:00+00:00,GB,22,2,167.0,167.0,186.0,126,111.0
2026-09-02 23:00:00+00:00,GB,23,2,126.0,167.0,167.0,111,113.0
2026-09-03 00:00:00+00:00,GB,0,3,111.0,126.0,167.0,113,108.0
2026-09-03 01:00:00+00:00,GB,1,3,113.0,111.0,126.0,108,106.0
2026-09-03 02:00:00+00:00,GB,2,3,108.0,113.0,111.0,106,111.0
2026-09-03 03:00:00+00:00,GB,3,3,106.0,108.0,113.0,111,124.0
2026-09-03 04:00:00+00:00,GB,4,3,111.0,106.0,108.0,124,135.0
2026-09-03 05:00:00+00:00,GB,5,3,124.0,111.0,106.0,135,134.0
2026-09-03 06:00:00+00:00,GB,6,3,135.0,124.0,111.0,134,114.0
2026-09-03 07:00:00+00:00,GB,7,3,134.0,135.0,124.0,114,94.0
2026-09-03 08:00:00+00:00,GB,8,3,114.0,134.0,135.0,94,71.0
2026-09-03 09:00:00+00:00,GB,9,3,94.0,114.0,134.0,71,58.0
2026-09-03 10:00:00+00:00,GB,10,3,71.0,94.0,114.0,58,54.0
2026-09-03 11:00:00+00:00,GB,11,3,58.0,71.0,94.0,54,56.0
2026-09-03 12:00:00+00:00,GB,12,3,54.0,58.0,71.0,56,57.0
2026-09-03 13:00:00+00:00,GB,13,3,56.0,54.0,58.0,57,67.0
2026-09-03 14:00:00+00:00,GB,14,3,57.0,56.0,54.0,67,95.0
2026-09-03 15:00:00+00:00,GB,15,3,67.0,57.0,56.0,95,128.0
2026-09-03 16:00:00+00:00,GB,16,3,95.0,67.0,57.0,128,154.0
2026-09-03 17:00:00+00:00,GB,17,3,128.0,95.0,67.0,154,173.0
2026-09-03 18:00:00+00:00,GB,18,3,154.0,128.0,95.0,173,152.0
2026-09-03 19:00:00+00:00,GB,19,3,173.0,154.0,128.0,152,147.0
2026-09-03 20:00:00+00:00,GB,20,3,152.0,173.0,154.0,147,143.0
2026-09-03 21:00:00+00:00,GB,21,3,147.0,152.0,173.0,143,133.0
2026-09-03 22:00:00+00:00,GB,22,3,143.0,147.0,152.0,133,122.0
2026-09-03 23:00:00+00:00,GB,23,3,133.0,143.0,147.0,122,105.0
2026-09-04 00:00:00+00:00,GB,0,4,122.0,133.0,143.0,105,100.0
2026-09-04 01:00:00+00:00,GB,1,4,105.0,122.0,133.0,100,98.0
2026-09-04 02:00:00+00:00,GB,2,4,100.0,105.0,122.0,98,101.0
2026-09-04 03:00:00+00:00,GB,3,4,98.0,100.0,105.0,101,131.0
2026-09-04 04:00:00+00:00,GB,4,4,101.0,98.0,100.0,131,180.0
2026-09-04 05:00:00+00:00,GB,5,4,131.0,101.0,98.0,180,186.0
