datetime,zone,carbon_intensity
2026-08-27T15:00:00.000Z,GB,203
2026-08-27T16:00:00.000Z,GB,230
2026-08-27T17:00:00.000Z,GB,277
2026-08-27T18:00:00.000Z,GB,288
2026-08-27T19:00:00.000Z,GB,278
2026-08-27T20:00:00.000Z,GB,280
2026-08-27T21:00:00.000Z,GB,277
2026-08-27T22:00:00.000Z,GB,240
2026-08-27T23:00:00.000Z,GB,221
2026-08-28T00:00:00.000Z,GB,194
2026-08-28T01:00:00.000Z,GB,188
2026-08-28T02:00:00.000Z,GB,185
2026-08-28T03:00:00.000Z,GB,212
2026-08-28T04:00:00.000Z,GB,218
2026-08-28T05:00:00.000Z,GB,213
2026-08-28T06:00:00.000Z,GB,188
2026-08-28T07:00:00.000Z,GB,167
2026-08-28T08:00:00.000Z,GB,138
2026-08-28T09:00:00.000Z,GB,111
2026-08-28T10:00:00.000Z,GB,97
2026-08-28T11:00:00.000Z,GB,96
2026-08-28T12:00:00.000Z,GB,83
2026-08-28T13:00:00.000Z,GB,84
2026-08-28T14:00:00.000Z,GB,82
2026-08-28T15:00:00.000Z,GB,94
2026-08-28T16:00:00.000Z,GB,107
2026-08-28T17:00:00.000Z,GB,141
2026-08-28T18:00:00.000Z,GB,153
2026-08-28T19:00:00.000Z,GB,141
2026-08-28T20:00:00.000Z,GB,132
2026-08-28T21:00:00.000Z,GB,114
2026-08-28T22:00:00.000Z,GB,94
2026-08-28T23:00:00.000Z,GB,89
2026-08-29T00:00:00.000Z,GB,83
2026-08-29T01:00:00.000Z,GB,79
2026-08-29T02:00:00.000Z,GB,75
2026-08-29T03:00:00.000Z,GB,76
2026-08-29T04:00:00.000Z,GB,81
2026-08-29T05:00:00.000Z,GB,90
2026-08-29T06:00:00.000Z,GB,95
2026-08-29T07:00:00.000Z,GB,117
2026-08-29T08:00:00.000Z,GB,133
2026-08-29T09:00:00.000Z,GB,144
2026-08-29T10:00:00.000Z,GB,144
2026-08-29T11:00:00.000Z,GB,145
2026-08-29T12:00:00.000Z,GB,143
2026-08-29T13:00:00.000Z,GB,147
2026-08-29T14:00:00.000Z,GB,150
2026-08-29T15:00:00.000Z,GB,165
2026-08-29T16:00:00.000Z,GB,187
2026-08-29T17:00:00.000Z,GB,204
2026-08-29T18:00:00.000Z,GB,205
2026-08-29T19:00:00.000Z,GB,197
2026-08-29T20:00:00.000Z,GB,174
2026-08-29T21:00:00.000Z,GB,153
2026-08-29T22:00:00.000Z,GB,148
2026-08-29T23:00:00.000Z,GB,142
2026-08-30T00:00:00.000Z,GB,136
2026-08-30T01:00:00.000Z,GB,129
2026-08-30T02:00:00.000Z,GB,121
2026-08-30T03:00:00.000Z,GB,120
2026-08-30T04:00:00.000Z,GB,118
2026-08-30T05:00:00.000Z,GB,113
2026-08-30T06:00:00.000Z,GB,120
2026-08-30T07:00:00.000Z,GB,128
2026-08-30T08:00:00.000Z,GB,121
2026-08-30T09:00:00.000Z,GB,105
2026-08-30T10:00:00.000Z,GB,104
2026-08-30T11:00:00.000Z,GB,107
2026-08-30T12:00:00.000Z,GB,114
2026-08-30T13:00:00.000Z,GB,116
2026-08-30T14:00:00.000Z,GB,124
2026-08-30T15:00:00.000Z,GB,143
2026-08-30T16:00:00.000Z,GB,159
2026-08-30T17:00:00.000Z,GB,169
2026-08-30T18:00:00.000Z,GB,179
2026-08-30T19:00:00.000Z,GB,188
2026-08-30T20:00:00.000Z,GB,177
2026-08-30T21:00:00.000Z,GB,172
2026-08-30T22:00:00.000Z,GB,132
2026-08-30T23:00:00.000Z,GB,121
2026-08-31T00:00:00.000Z,GB,120
2026-08-31T01:00:00.000Z,GB,113
2026-08-31T02:00:00.000Z,GB,113
2026-08-31T03:00:00.000Z,GB,114
2026-08-31T04:00:00.000Z,GB,118
2026-08-31T05:00:00.000Z,GB,150
2026-08-31T06:00:00.000Z,GB,113
2026-08-31T07:00:00.000Z,GB,88
2026-08-31T08:00:00.000Z,GB,82
2026-08-31T09:00:00.000Z,GB,82
2026-08-31T10:00:00.000Z,GB,71
2026-08-31T11:00:00.000Z,GB,67
2026-08-31T12:00:00.000Z,GB,69
2026-08-31T13:00:00.000Z,GB,63
2026-08-31T14:00:00.000Z,GB,71
2026-08-31T15:00:00.000Z,GB,90
2026-08-31T16:00:00.000Z,GB,124
2026-08-31T17:00:00.000Z,GB,179
2026-08-31T18:00:00.000Z,GB,202
2026-08-31T19:00:00.000Z,GB,186
2026-08-31T20:00:00.000Z,GB,171
2026-08-31T21:00:00.000Z,GB,156
2026-08-31T22:00:00.000Z,GB,125
2026-08-31T23:00:00.000Z,GB,108
2026-09-01T00:00:00.000Z,GB,101
2026-09-01T01:00:00.000Z,GB,95
2026-09-01T02:00:00.000Z,GB,91
2026-09-01T03:00:00.000Z,GB,97
2026-09-01T04:00:00.000Z,GB,104
2026-09-01T05:00:00.000Z,GB,148
2026-09-01T06:00:00.000Z,GB,150
2026-09-01T07:00:00.000Z,GB,134
2026-09-01T08:00:00.000Z,GB,113
2026-09-01T09:00:00.000Z,GB,85
2026-09-01T10:00:00.000Z,GB,83
2026-09-01T11:00:00.000Z,GB,84
2026-09-01T12:00:00.000Z,GB,79
2026-09-01T13:00:00.000Z,GB,82
2026-09-01T14:00:00.000Z,GB,90
2026-09-01T15:00:00.000Z,GB,110
2026-09-01T16:00:00.000Z,GB,158
2026-09-01T17:00:00.000Z,GB,209
2026-09-01T18:00:00.000Z,GB,238
2026-09-01T19:00:00.000Z,GB,229
2026-09-01T20:00:00.000Z,GB,221
2026-09-01T21:00:00.000Z,GB,226
2026-09-01T22:00:00.000Z,GB,232
2026-09-01T23:00:00.000Z,GB,222
2026-09-02T00:00:00.000Z,GB,215
2026-09-02T01:00:00.000Z,GB,211
2026-09-02T02:00:00.000Z,GB,224
2026-09-02T03:00:00.000Z,GB,231
2026-09-02T04:00:00.000Z,GB,242
2026-09-02T05:00:00.000Z,GB,238
2026-09-02T06:00:00.000Z,GB,225
2026-09-02T07:00:00.000Z,GB,206
2026-09-02T08:00:00.000Z,GB,195
2026-09-02T09:00:00.000Z,GB,184
2026-09-02T10:00:00.000Z,GB,177
2026-09-02T11:00:00.000Z,GB,165
2026-09-02T12:00:00.000Z,GB,164
2026-09-02T13:00:00.000Z,GB,166
2026-09-02T14:00:00.000Z,GB,161
2026-09-02T15:00:00.000Z,GB,170
2026-09-02T16:00:00.000Z,GB,192
2026-09-02T17:00:00.000Z,GB,219
2026-09-02T18:00:00.000Z,GB,214
2026-09-02T19:00:00.000Z,GB,200
2026-09-02T20:00:00.000Z,GB,186
2026-09-02T21:00:00.000Z,GB,167
2026-09-02T21:00:00.000Z,GB,167
2026-09-02T22:00:00.000Z,GB,126
2026-09-02T23:00:00.000Z,GB,111
2026-09-03T00:00:00.000Z,GB,113
2026-09-03T01:00:00.000Z,GB,108
2026-09-03T02:00:00.000Z,GB,106
2026-09-03T03:00:00.000Z,GB,111
2026-09-03T04:00:00.000Z,GB,124
2026-09-03T05:00:00.000Z,GB,135
2026-09-03T06:00:00.000Z,GB,134
2026-09-03T07:00:00.000Z,GB,114
2026-09-03T08:00:00.000Z,GB,94
2026-09-03T09:00:00.000Z,GB,71
2026-09-03T10:00:00.000Z,GB,58
2026-09-03T11:00:00.000Z,GB,54
2026-09-03T12:00:00.000Z,GB,56
2026-09-03T13:00:00.000Z,GB,57
2026-09-03T14:00:00.000Z,GB,67
2026-09-03T15:00:00.000Z,GB,95
2026-09-03T16:00:00.000Z,GB,128
2026-09-03T17:00:00.000Z,GB,154
2026-09-03T18:00:00.000Z,GB,173
2026-09-03T19:00:00.000Z,GB,152
2026-09-03T20:00:00.000Z,GB,147
2026-09-03T21:00:00.000Z,GB,143
2026-09-03T22:00:00.000Z,GB,133
2026-09-03T23:00:00.000Z,GB,122
2026-09-04T00:00:00.000Z,GB,105
2026-09-04T01:00:00.000Z,GB,100
2026-09-04T02:00:00.000Z,GB,98
2026-09-04T03:00:00.000Z,GB,101
2026-09-04T04:00:00.000Z,GB,131
2026-09-04T05:00:00.000Z,GB,180
2026-09-04T06:00:00.000Z,GB,186
